date,day,wd,ws,air_temp,RH,weekday,hour,date_unix
15/01/2015 03:00,15/01/2015,220,12.65,11.5,79.32650415,4,3,1421334000
15/01/2015 04:00,15/01/2015,244.2547819,10.3,11,76.7281779,4,4,1421337600
15/01/2015 05:00,15/01/2015,230,8.75,10,79.11159108,4,5,1421341200
15/01/2015 06:00,15/01/2015,230,8.25,9.5,73.8054136,4,6,1421344800
15/01/2015 07:00,15/01/2015,225.5828556,6.45,9,73.7133344,4,7,1421348400
15/01/2015 08:00,15/01/2015,220.4244793,5.95,9,66.36530522,4,8,1421352000
15/01/2015 09:00,15/01/2015,220,5.4,9,73.7133344,4,9,1421355600
15/01/2015 10:00,15/01/2015,215.210618,5.95,9,76.26296722,4,10,1421359200
15/01/2015 11:00,15/01/2015,230,7.2,9,66.36530522,4,11,1421362800
15/01/2015 12:00,15/01/2015,235.1803135,6.95,8.5,71.23485464,4,12,1421280000
15/01/2015 13:00,15/01/2015,230,9,9,64.10886859,4,13,1421283600
15/01/2015 14:00,15/01/2015,235.1769194,8.5,9,59.73141272,4,14,1421287200
15/01/2015 15:00,15/01/2015,245.1246946,10.05,9,51.75417909,4,15,1421290800
15/01/2015 16:00,15/01/2015,245.1576327,7.95,8,53.36330421,4,16,1421294400
15/01/2015 17:00,15/01/2015,230,8.25,7.5,55.23757146,4,17,1421298000
15/01/2015 18:00,15/01/2015,225.3341783,8.25,7,57.11183872,4,18,1421301600
15/01/2015 19:00,15/01/2015,231.2855941,8.25,8,51.48675701,4,19,1421305200
15/01/2015 20:00,15/01/2015,240,9.55,7,51.21650759,4,20,1421308800
15/01/2015 21:00,15/01/2015,234.861527,9.05,6.5,57.12511548,4,21,1421312400
15/01/2015 22:00,15/01/2015,250,9.3,6.5,59.13171846,4,22,1421316000
15/01/2015 23:00,15/01/2015,240,8.25,7,57.11183872,4,23,1421319600
16/01/2015 00:00,16/01/2015,235,8.8,7,53.09863276,5,0,1421409600
16/01/2015 01:00,16/01/2015,241.368505,7.75,7,53.09863276,5,1,1421413200
16/01/2015 02:00,16/01/2015,225,6.2,6.5,59.13171846,5,2,1421416800
16/01/2015 03:00,16/01/2015,214.8196865,6.95,6.5,59.13171846,5,3,1421420400
16/01/2015 04:00,16/01/2015,230,5.65,6.5,54.9784618,5,4,1421424000
16/01/2015 05:00,16/01/2015,240.983361,5.65,6.5,54.9784618,5,5,1421427600
16/01/2015 06:00,16/01/2015,240,5.15,7,55.10523574,5,6,1421431200
16/01/2015 07:00,16/01/2015,225.6112855,4.1,7,59.2499104,5,7,1421434800
16/01/2015 08:00,16/01/2015,230.1192866,4.1,7,61.38798208,5,8,1421438400
16/01/2015 09:00,16/01/2015,240,3.6,6,70.59691358,5,9,1421442000
16/01/2015 10:00,16/01/2015,236.6682629,4.6,6.5,68.26930329,5,10,1421445600
16/01/2015 11:00,16/01/2015,250,5.4,6,75.78088296,5,11,1421449200
16/01/2015 12:00,16/01/2015,264.4551543,4.6,6,73.18889827,5,12,1421366400
16/01/2015 13:00,16/01/2015,250,4.1,7,68.36498339,5,13,1421370000
16/01/2015 14:00,16/01/2015,254.3887145,4.1,7,65.94169299,5,14,1421373600
16/01/2015 15:00,16/01/2015,250,4.1,7,65.94169299,5,15,1421377200
16/01/2015 16:00,16/01/2015,283.5904538,6.4,6,68.50191066,5,16,1421380800
16/01/2015 17:00,16/01/2015,290,3.85,5.5,75.88008742,5,17,1421384400
16/01/2015 18:00,16/01/2015,300,4.35,5,73.00944966,5,18,1421388000
16/01/2015 19:00,16/01/2015,300,3.35,4,72.82760629,5,19,1421391600
16/01/2015 20:00,16/01/2015,300,2.6,4,72.82760629,5,20,1421395200
16/01/2015 21:00,16/01/2015,290,3.1,3,75.2789623,5,21,1421398800
16/01/2015 22:00,16/01/2015,275,4.1,2.5,72.55735741,5,22,1421402400
16/01/2015 23:00,16/01/2015,236.1221098,3.35,2.5,81.02715194,5,23,1421406000
17/01/2015 00:00,17/01/2015,250,3.6,2,80.75696457,6,0,1421496000
17/01/2015 01:00,17/01/2015,230,3.35,2,80.75696457,6,1,1421499600
17/01/2015 02:00,17/01/2015,225.3254985,3.85,1,80.6176258,6,2,1421503200
17/01/2015 03:00,17/01/2015,234.3887145,4.1,1,80.6176258,6,3,1421506800
17/01/2015 04:00,17/01/2015,236.3189068,2.85,1,80.6176258,6,4,1421510400
17/01/2015 05:00,17/01/2015,224.4667461,2.35,0.5,77.70449203,6,5,1421514000
17/01/2015 06:00,17/01/2015,226.3189068,2.85,0.5,77.70449203,6,6,1421517600
17/01/2015 07:00,17/01/2015,230,4.35,1.5,72.36938564,6,7,1421521200
17/01/2015 08:00,17/01/2015,225,4.1,2.5,67.43414506,6,8,1421524800
17/01/2015 09:00,17/01/2015,224.7119144,4.35,3.5,65.17424763,6,9,1421528400
17/01/2015 10:00,17/01/2015,240.8761484,5.95,4,70.36740158,6,10,1421532000
17/01/2015 11:00,17/01/2015,220,5.15,5,73.00944966,6,11,1421535600
17/01/2015 12:00,17/01/2015,230,4.6,6.5,73.28457837,6,12,1421452800
17/01/2015 13:00,17/01/2015,245.4879532,5.65,6,73.18889827,6,13,1421456400
17/01/2015 14:00,17/01/2015,240,4.6,7,65.94169299,6,14,1421460000
17/01/2015 15:00,17/01/2015,245.2583865,4.85,6,70.59691358,6,15,1421463600
17/01/2015 16:00,17/01/2015,230,4.1,6,70.59691358,6,16,1421467200
17/01/2015 17:00,17/01/2015,230,2.85,5,75.61583925,6,17,1421470800
17/01/2015 18:00,17/01/2015,235,3.6,5,75.61583925,6,18,1421474400
17/01/2015 19:00,17/01/2015,234.6259209,3.35,5,75.61583925,6,19,1421478000
17/01/2015 20:00,17/01/2015,235,2.6,5,81.16326127,6,20,1421481600
17/01/2015 21:00,17/01/2015,234.5602954,2.85,5,75.61583925,6,21,1421485200
17/01/2015 22:00,17/01/2015,220,2.1,5,75.61583925,6,22,1421488800
17/01/2015 23:00,17/01/2015,240.1242669,2.6,5,78.38955026,6,23,1421492400
18/01/2015 00:00,18/01/2015,220,2.1,5,75.61583925,7,0,1421582400
18/01/2015 01:00,18/01/2015,215.835396,1.8,5,75.61583925,7,1,1421586000
18/01/2015 02:00,18/01/2015,225.5332539,2.35,5,81.16326127,7,2,1421589600
18/01/2015 03:00,18/01/2015,280.5560228,1.8,4.5,84.06608076,7,3,1421593200
18/01/2015 05:00,18/01/2015,210,1.25,4,90.12721352,7,5,1421596800
18/01/2015 06:00,18/01/2015,260,1.25,4,90.12721352,7,6,1421600400
18/01/2015 07:00,18/01/2015,320,1.25,4,86.96890025,7,7,1421604000
18/01/2015 08:00,18/01/2015,293.9975561,1.25,4,93.28552679,7,8,1421607600
18/01/2015 09:00,18/01/2015,335.835396,1.8,4,90.12721352,7,9,1421611200
18/01/2015 10:00,18/01/2015,360,2.6,4,86.96890025,7,10,1421614800
18/01/2015 11:00,18/01/2015,354.0361042,2.6,4,83.99932069,7,11,1421618400
18/01/2015 12:00,18/01/2015,334.6259209,3.35,4,81.02974113,7,12,1421622000
18/01/2015 13:00,18/01/2015,344.6259209,3.35,4,81.02974113,7,13,1421539200
18/01/2015 14:00,18/01/2015,350,3.85,4,75.44854764,7,14,1421542800
18/01/2015 15:00,18/01/2015,350.7433051,3.6,4,75.44854764,7,15,1421546400
18/01/2015 17:00,18/01/2015,315,1,3,80.89432243,7,17,1421550000
18/01/2015 18:00,18/01/2015,305.835396,1.8,2,86.77534159,7,18,1421553600
18/01/2015 19:00,18/01/2015,310,2.35,2,86.77534159,7,19,1421557200
18/01/2015 20:00,18/01/2015,320,1.55,1.5,86.72586767,7,20,1421560800
18/01/2015 21:00,18/01/2015,330,1,1,86.67639375,7,21,1421564400
18/01/2015 22:00,18/01/2015,290,1,1,86.67639375,7,22,1421568000
18/01/2015 23:00,18/01/2015,305,1.5,0.5,89.87640455,7,23,1421571600
19/01/2015 00:00,19/01/2015,304.4667461,2.35,0,93.07641534,1,0,1421661600
19/01/2015 01:00,19/01/2015,315.5332539,2.35,0.5,93.10315984,1,1,1421665200
19/01/2015 02:00,19/01/2015,290,1.55,1,93.12990433,1,2,1421668800
19/01/2015 03:00,19/01/2015,300,1.05,0.5,93.10315984,1,3,1421672400
19/01/2015 04:00,19/01/2015,320,1.3,0.5,93.10315984,1,4,1421676000
19/01/2015 05:00,19/01/2015,314.164604,1.8,1,93.12990433,1,5,1421679600
19/01/2015 06:00,19/01/2015,315,2.1,1,89.90314904,1,6,1421683200
19/01/2015 07:00,19/01/2015,295.835396,1.8,1,89.90314904,1,7,1421686800
19/01/2015 08:00,19/01/2015,296.3446322,2.05,2,83.76615308,1,8,1421690400
19/01/2015 09:00,19/01/2015,300,2.35,2,86.77534159,1,9,1421694000
19/01/2015 10:00,19/01/2015,330,2.05,3,75.2789623,1,10,1421697600
19/01/2015 11:00,19/01/2015,310,0.75,3.5,72.74281362,1,11,1421701200
19/01/2015 12:00,19/01/2015,308.0578996,2.6,4,70.20666495,1,12,1421704800
19/01/2015 13:00,19/01/2015,298.9253609,2.35,4,70.20666495,1,13,1421708400
19/01/2015 14:00,19/01/2015,297.2915142,2.05,5,65.50746919,1,14,1421625600
19/01/2015 15:00,19/01/2015,350,1.5,5,63.20992331,1,15,1421629200
19/01/2015 16:00,19/01/2015,8.316685849,1.8,4,67.74646024,1,16,1421632800
19/01/2015 17:00,19/01/2015,60,1.5,3.5,72.74281362,1,17,1421636400
19/01/2015 18:00,19/01/2015,120,1.5,3.5,72.74281362,1,18,1421640000
19/01/2015 19:00,19/01/2015,50,2.1,3.5,72.74281362,1,19,1421643600
19/01/2015 20:00,19/01/2015,57.55702734,1.8,3,75.2789623,1,20,1421647200
19/01/2015 21:00,19/01/2015,60,1.55,2.5,78.01796344,1,21,1421650800
19/01/2015 22:00,19/01/2015,230,0.75,2,75.10703617,1,22,1421654400
20/01/2015 00:00,20/01/2015,10,0.75,1,86.67639375,2,0,1421744400
20/01/2015 01:00,20/01/2015,90,1.8,0.5,89.87640455,2,1,1421748000
20/01/2015 02:00,20/01/2015,40,0.75,0,93.07641534,2,2,1421751600
20/01/2015 03:00,20/01/2015,10,1,-0.5,89.79902205,2,3,1421755200
20/01/2015 04:00,20/01/2015,350,0.75,-1,93.02208729,2,4,1421758800
20/01/2015 05:00,20/01/2015,30,1,-0.5,93.04925131,2,5,1421762400
20/01/2015 07:00,20/01/2015,79.44397717,1.8,-1,96.51104364,2,7,1421766000
20/01/2015 08:00,20/01/2015,80,2.1,-0.5,96.53820767,2,8,1421769600
20/01/2015 09:00,20/01/2015,100,2.6,0,93.07641534,2,9,1421773200
20/01/2015 11:00,20/01/2015,90,1.5,2.5,78.01796344,2,11,1421776800
20/01/2015 12:00,20/01/2015,80,2.6,3.5,78.17143503,2,12,1421780400
20/01/2015 13:00,20/01/2015,91.94210045,2.6,4.5,72.92580385,2,13,1421784000
20/01/2015 14:00,20/01/2015,135,3.1,5,67.95526463,2,14,1421787600
20/01/2015 15:00,20/01/2015,155.6961784,3.6,4,75.44854764,2,15,1421791200
20/01/2015 16:00,20/01/2015,150,3.6,4,78.23914438,2,16,1421794800
20/01/2015 17:00,20/01/2015,140,3.35,4,78.23914438,2,17,1421712000
20/01/2015 18:00,20/01/2015,145.3740791,3.35,4,75.44854764,2,18,1421715600
20/01/2015 19:00,20/01/2015,155,3.6,4,72.82760629,2,19,1421719200
20/01/2015 20:00,20/01/2015,145.3254985,3.85,4,70.20666495,2,20,1421722800
20/01/2015 21:00,20/01/2015,150,4.35,4,70.20666495,2,21,1421726400
20/01/2015 22:00,20/01/2015,150,4.9,4,70.20666495,2,22,1421730000
20/01/2015 23:00,20/01/2015,160,5.15,4,70.20666495,2,23,1421733600
21/01/2015 00:00,21/01/2015,155.2583865,4.85,3.5,72.74281362,3,0,1421823600
21/01/2015 01:00,21/01/2015,140,5.15,3,80.89432243,3,1,1421827200
21/01/2015 02:00,21/01/2015,140,5.1,3,80.89432243,3,2,1421830800
21/01/2015 03:00,21/01/2015,135,4.6,3,80.89432243,3,3,1421834400
21/01/2015 04:00,21/01/2015,135.2880856,4.35,3,83.88357778,3,4,1421838000
21/01/2015 05:00,21/01/2015,124.0235885,3.85,3,86.87283314,3,5,1421841600
21/01/2015 06:00,21/01/2015,110,4.85,3,86.87283314,3,6,1421845200
21/01/2015 07:00,21/01/2015,110,4.85,3,86.87283314,3,7,1421848800
21/01/2015 08:00,21/01/2015,105.2583865,4.85,3,86.87283314,3,8,1421852400
21/01/2015 09:00,21/01/2015,100,4.85,3,86.87283314,3,9,1421856000
21/01/2015 10:00,21/01/2015,100,4.6,3,86.87283314,3,10,1421859600
21/01/2015 11:00,21/01/2015,105.2880856,4.35,3,86.87283314,3,11,1421863200
21/01/2015 12:00,21/01/2015,100,4.6,3,86.87283314,3,12,1421866800
21/01/2015 13:00,21/01/2015,95.28808557,4.35,3.5,83.95128713,3,13,1421870400
21/01/2015 14:00,21/01/2015,95,4.6,3,86.87283314,3,14,1421874000
21/01/2015 15:00,21/01/2015,89.47925188,4.85,3,86.87283314,3,15,1421877600
21/01/2015 16:00,21/01/2015,90,4.35,3,86.87283314,3,16,1421881200
21/01/2015 17:00,21/01/2015,90,3.85,3,83.88357778,3,17,1421798400
21/01/2015 18:00,21/01/2015,75,3.1,3,86.87283314,3,18,1421802000
21/01/2015 19:00,21/01/2015,70,3.6,3,86.87283314,3,19,1421805600
21/01/2015 20:00,21/01/2015,61.94210045,2.6,3,80.89432243,3,20,1421809200
21/01/2015 21:00,21/01/2015,55,1.5,3,80.89432243,3,21,1421812800
21/01/2015 22:00,21/01/2015,60,1.5,3,80.89432243,3,22,1421816400
21/01/2015 23:00,21/01/2015,60,0.75,3,80.89432243,3,23,1421820000
22/01/2015 00:00,22/01/2015,360,0.5,2.5,83.83483201,4,0,1421910000
22/01/2015 02:00,22/01/2015,20,0.5,2,86.77534159,4,2,1421913600
22/01/2015 03:00,22/01/2015,315.6047358,1.55,2,86.77534159,4,3,1421917200
22/01/2015 04:00,22/01/2015,340,1.25,2,86.77534159,4,4,1421920800
22/01/2015 05:00,22/01/2015,350,1.25,2,86.77534159,4,5,1421924400
22/01/2015 08:00,22/01/2015,310,1.25,2,80.75696457,4,8,1421928000
22/01/2015 10:00,22/01/2015,24.03610418,2.6,4,70.20666495,4,10,1421931600
22/01/2015 11:00,22/01/2015,25.43970463,2.85,4,67.74646024,4,11,1421935200
22/01/2015 12:00,22/01/2015,35,3.6,5,58.75710567,4,12,1421938800
22/01/2015 13:00,22/01/2015,28.59711489,3.6,5,56.6018339,4,13,1421942400
22/01/2015 14:00,22/01/2015,25.32549852,3.85,4.5,58.63605207,4,14,1421946000
22/01/2015 15:00,22/01/2015,40,3.6,4,60.67027023,4,15,1421949600
22/01/2015 16:00,22/01/2015,24.6259209,3.35,4,62.97826288,4,16,1421953200
22/01/2015 17:00,22/01/2015,26.12210976,3.35,3.5,62.86625498,4,17,1421956800
22/01/2015 18:00,22/01/2015,20,2.6,3,65.06223972,4,18,1421960400
22/01/2015 19:00,22/01/2015,34.16460401,1.8,2,69.80605039,4,19,1421964000
22/01/2015 20:00,22/01/2015,25.83539599,1.8,2,69.80605039,4,20,1421967600
22/01/2015 21:00,22/01/2015,350,1.5,0,80.47626317,4,21,1421884800
22/01/2015 23:00,22/01/2015,290,0.75,0,80.47626317,4,23,1421888400
23/01/2015 00:00,23/01/2015,290,1.55,-0.5,86.52497688,5,0,1421978400
23/01/2015 01:00,23/01/2015,275,1.5,-1,86.47399696,5,1,1421982000
23/01/2015 02:00,23/01/2015,255,1.5,-1,86.47399696,5,2,1421985600
23/01/2015 03:00,23/01/2015,240,1.25,-0.5,83.47513006,5,3,1421989200
23/01/2015 04:00,23/01/2015,242.0197214,1.25,-1,86.47399696,5,4,1421992800
23/01/2015 05:00,23/01/2015,235,1.5,-1,86.47399696,5,5,1421996400
23/01/2015 06:00,23/01/2015,220,1.25,-1.5,89.72044861,5,6,1422000000
23/01/2015 07:00,23/01/2015,221.6833142,1.8,-1,86.47399696,5,7,1422003600
23/01/2015 08:00,23/01/2015,205,2.1,-0.5,83.47513006,5,8,1422007200
23/01/2015 09:00,23/01/2015,250,1.8,0.5,83.5967913,5,9,1422010800
23/01/2015 10:00,23/01/2015,213.6553678,2.05,2,75.10703617,5,10,1422014400
23/01/2015 11:00,23/01/2015,205.3740791,3.35,3.5,67.64696709,5,11,1422018000
23/01/2015 12:00,23/01/2015,216.1317598,4.65,4.5,65.39686236,5,12,1422021600
23/01/2015 13:00,23/01/2015,220,4.9,5,65.50746919,5,13,1422025200
23/01/2015 14:00,23/01/2015,230,5.4,5,65.50746919,5,14,1422028800
23/01/2015 15:00,23/01/2015,215,4.6,5,65.50746919,5,15,1422032400
23/01/2015 16:00,23/01/2015,210,3.35,4,75.44854764,5,16,1422036000
23/01/2015 17:00,23/01/2015,195.3254985,3.85,4,75.44854764,5,17,1422039600
23/01/2015 18:00,23/01/2015,195.3254985,3.85,4.5,78.32279019,5,18,1422043200
23/01/2015 19:00,23/01/2015,210,5.15,6,75.78088296,5,19,1422046800
23/01/2015 20:00,23/01/2015,210,6.7,6.5,78.61932286,5,20,1422050400
23/01/2015 21:00,23/01/2015,210,5.7,7,87.24885993,5,21,1422054000
23/01/2015 22:00,23/01/2015,224.8057088,6.45,7.5,87.29419494,5,22,1421971200
23/01/2015 23:00,23/01/2015,220,6.7,8,87.33952994,5,23,1421974800
24/01/2015 00:00,24/01/2015,228.2756539,6.15,8,93.48238181,6,0,1422064800
24/01/2015 01:00,24/01/2015,260,4.85,9,90.47936371,6,1,1422068400
24/01/2015 02:00,24/01/2015,320,5.15,7,87.24885993,6,2,1422072000
24/01/2015 03:00,24/01/2015,304.7416135,4.85,6.5,81.35984248,6,3,1422075600
24/01/2015 04:00,24/01/2015,300,5.15,6,75.78088296,6,4,1422079200
24/01/2015 05:00,24/01/2015,305,6.7,5.5,73.10637641,6,5,1422082800
24/01/2015 06:00,24/01/2015,295,5.1,5,75.61583925,6,6,1422086400
24/01/2015 07:00,24/01/2015,300.6559968,3.85,4,81.02974113,6,7,1422090000
24/01/2015 08:00,24/01/2015,294.7119144,4.35,4.5,75.7164006,6,8,1422093600
24/01/2015 09:00,24/01/2015,300,4.85,5,70.40306007,6,9,1422097200
24/01/2015 10:00,24/01/2015,310,6.7,5.5,68.0644959,6,10,1422100800
24/01/2015 11:00,24/01/2015,320,6.7,6,65.72593174,6,11,1422104400
24/01/2015 12:00,24/01/2015,310,6.7,6,61.1515982,6,12,1422108000
24/01/2015 13:00,24/01/2015,304.5957542,6.2,7,61.38798208,6,13,1422111600
24/01/2015 14:00,24/01/2015,295,5.7,7,61.38798208,6,14,1422115200
24/01/2015 15:00,24/01/2015,300,6.2,7,61.38798208,6,15,1422118800
24/01/2015 16:00,24/01/2015,300,4.6,6.5,63.55695691,6,16,1422122400
24/01/2015 17:00,24/01/2015,300,4.1,6,65.72593174,6,17,1422126000
24/01/2015 18:00,24/01/2015,290,3.6,5.5,68.0644959,6,18,1422129600
24/01/2015 19:00,24/01/2015,284.6745015,3.85,5,67.95526463,6,19,1422133200
24/01/2015 20:00,24/01/2015,285.6961784,3.6,4.5,70.30486251,6,20,1422136800
24/01/2015 21:00,24/01/2015,244.3038216,3.6,4,72.82760629,6,21,1422140400
24/01/2015 22:00,24/01/2015,240,3.6,3.5,75.36375497,6,22,1422057600
24/01/2015 23:00,24/01/2015,245.6961784,3.6,3,80.89432243,6,23,1422061200
25/01/2015 00:00,25/01/2015,230,3.6,3,80.89432243,7,0,1422151200
25/01/2015 01:00,25/01/2015,240,3.35,2,86.77534159,7,1,1422154800
25/01/2015 02:00,25/01/2015,245.4397046,2.85,2,80.75696457,7,2,1422158400
25/01/2015 03:00,25/01/2015,230,3.85,2,86.77534159,7,3,1422162000
25/01/2015 04:00,25/01/2015,230,3.6,2,83.76615308,7,4,1422165600
25/01/2015 05:00,25/01/2015,240,3.35,2,86.77534159,7,5,1422169200
25/01/2015 06:00,25/01/2015,235,3.6,2,86.77534159,7,6,1422172800
25/01/2015 07:00,25/01/2015,235,4.1,2,86.77534159,7,7,1422176400
25/01/2015 08:00,25/01/2015,241.2318579,4.1,3,80.89432243,7,8,1422180000
25/01/2015 09:00,25/01/2015,245,3.6,3.5,78.17143503,7,9,1422183600
25/01/2015 10:00,25/01/2015,250,4.1,5,70.40306007,7,10,1422187200
25/01/2015 11:00,25/01/2015,250,3.6,6.5,68.26930329,7,11,1422190800
25/01/2015 12:00,25/01/2015,255.2784829,5.4,8.5,61.73700474,7,12,1422194400
25/01/2015 13:00,25/01/2015,254.7416135,4.85,8,66.15480164,7,13,1422198000
25/01/2015 14:00,25/01/2015,260,6.2,9,66.36530522,7,14,1422201600
25/01/2015 15:00,25/01/2015,254.789382,5.95,8,70.97718779,7,15,1422205200
25/01/2015 16:00,25/01/2015,254.7416135,4.85,8,70.97718779,7,16,1422208800
25/01/2015 17:00,25/01/2015,250,5.4,8,70.97718779,7,17,1422212400
25/01/2015 18:00,25/01/2015,250,5.4,8,73.54079592,7,18,1422216000
25/01/2015 19:00,25/01/2015,244.7215171,5.4,8,76.10440405,7,19,1422219600
25/01/2015 20:00,25/01/2015,250,5.15,8,76.10440405,7,20,1422223200
25/01/2015 21:00,25/01/2015,250,5.15,8,81.55281966,7,21,1422226800
25/01/2015 22:00,25/01/2015,250,4.85,8,81.55281966,7,22,1422144000
25/01/2015 23:00,25/01/2015,250,4.85,8,81.55281966,7,23,1422147600
26/01/2015 00:00,26/01/2015,250,5.1,8,87.33952994,1,0,1422237600
26/01/2015 01:00,26/01/2015,250,4.85,8.5,87.38422578,1,1,1422241200
26/01/2015 02:00,26/01/2015,250,5.9,9,87.42892162,1,2,1422244800
26/01/2015 03:00,26/01/2015,250,5.4,9,87.42892162,1,3,1422248400
26/01/2015 04:00,26/01/2015,254.7119144,4.35,9,87.42892162,1,4,1422252000
26/01/2015 05:00,26/01/2015,250,4.6,9.5,84.6163248,1,5,1422255600
26/01/2015 06:00,26/01/2015,254.4646754,5.15,10,81.80372798,1,6,1422259200
26/01/2015 07:00,26/01/2015,260,5.15,10,87.51706178,1,7,1422262800
26/01/2015 08:00,26/01/2015,255.2583865,4.85,10,84.66039488,1,8,1422266400
26/01/2015 09:00,26/01/2015,270,5.4,10.5,84.72185543,1,9,1422270000
26/01/2015 10:00,26/01/2015,287.7199288,4.65,10,84.66039488,1,10,1422273600
26/01/2015 11:00,26/01/2015,315.5828556,6.45,10,71.49635219,1,11,1422277200
26/01/2015 12:00,26/01/2015,326.1455457,6.7,10,62.21437071,1,12,1422280800
26/01/2015 13:00,26/01/2015,315.7425853,5.4,9,64.10886859,1,13,1422284400
26/01/2015 14:00,26/01/2015,315.4042458,6.2,9,59.73141272,1,14,1422288000
26/01/2015 15:00,26/01/2015,310,6.45,8,61.62157752,1,15,1422291600
26/01/2015 16:00,26/01/2015,305.6796605,5.9,8,61.62157752,1,16,1422295200
26/01/2015 17:00,26/01/2015,305,5.1,8,61.62157752,1,17,1422298800
26/01/2015 18:00,26/01/2015,295.2583865,4.85,7.5,63.78163526,1,18,1422302400
26/01/2015 19:00,26/01/2015,300,5.7,7,65.94169299,1,19,1422306000
26/01/2015 20:00,26/01/2015,295,4.6,7,65.94169299,1,20,1422309600
26/01/2015 21:00,26/01/2015,300,4.6,6.5,68.26930329,1,21,1422313200
26/01/2015 22:00,26/01/2015,295.3254985,3.85,6,75.78088296,1,22,1422230400
26/01/2015 23:00,26/01/2015,290,4.1,6,75.78088296,1,23,1422234000
27/01/2015 00:00,27/01/2015,290,3.85,5.5,75.88008742,2,0,1422324000
27/01/2015 01:00,27/01/2015,280,4.1,5,78.38955026,2,1,1422327600
27/01/2015 02:00,27/01/2015,290,3.85,5,75.61583925,2,2,1422331200
27/01/2015 03:00,27/01/2015,285.3740791,3.35,5,75.61583925,2,3,1422334800
27/01/2015 04:00,27/01/2015,280,3.35,5,75.61583925,2,4,1422338400
27/01/2015 05:00,27/01/2015,290,3.6,5.5,78.47207211,2,5,1422342000
27/01/2015 06:00,27/01/2015,284.6259209,3.35,6,75.78088296,2,6,1422345600
27/01/2015 07:00,27/01/2015,285,4.1,6,75.78088296,2,7,1422349200
27/01/2015 08:00,27/01/2015,275,4.1,5.5,78.47207211,2,8,1422352800
27/01/2015 09:00,27/01/2015,275,4.1,6.5,73.28457837,2,9,1422356400
27/01/2015 10:00,27/01/2015,280,4.85,7,73.36599859,2,10,1422360000
27/01/2015 11:00,27/01/2015,280,5.1,8,70.97718779,2,11,1422363600
27/01/2015 12:00,27/01/2015,280,4.6,9,66.36530522,2,12,1422367200
27/01/2015 13:00,27/01/2015,284.7215171,5.4,9,66.36530522,2,13,1422370800
27/01/2015 14:00,27/01/2015,285,5.1,9,68.7645034,2,14,1422374400
27/01/2015 15:00,27/01/2015,294.1358015,4.35,8,70.97718779,2,15,1422378000
27/01/2015 16:00,27/01/2015,300,3.1,8,70.97718779,2,16,1422381600
27/01/2015 17:00,27/01/2015,275,2.1,8,70.97718779,2,17,1422385200
27/01/2015 18:00,27/01/2015,245.8084514,3.1,8,70.97718779,2,18,1422388800
27/01/2015 19:00,27/01/2015,245.4042458,6.2,8,70.97718779,2,19,1422392400
27/01/2015 20:00,27/01/2015,260,5.4,8,63.88818958,2,20,1422396000
27/01/2015 21:00,27/01/2015,250,4.85,8,66.15480164,2,21,1422399600
27/01/2015 22:00,27/01/2015,240,4.1,7,70.78827378,2,22,1422316800
27/01/2015 23:00,27/01/2015,225.2583865,4.85,7,70.78827378,2,23,1422320400
28/01/2015 00:00,28/01/2015,230,5.4,7,73.36599859,3,0,1422410400
28/01/2015 01:00,28/01/2015,235.1942912,6.45,7,75.94372341,3,1,1422414000
28/01/2015 02:00,28/01/2015,230,6.2,7,75.94372341,3,2,1422417600
28/01/2015 03:00,28/01/2015,230,6.95,7,81.42476266,3,3,1422421200
28/01/2015 04:00,28/01/2015,240,6.2,8,76.10440405,3,4,1422424800
28/01/2015 05:00,28/01/2015,234.8057088,6.45,8,81.55281966,3,5,1422428400
28/01/2015 06:00,28/01/2015,225.7481263,6.7,9,78.97104843,3,6,1422432000
28/01/2015 07:00,28/01/2015,220,6.7,9,87.42892162,3,7,1422435600
28/01/2015 08:00,28/01/2015,220,6.7,10,87.51706178,3,8,1422439200
28/01/2015 09:00,28/01/2015,220,7.95,10,87.51706178,3,9,1422442800
28/01/2015 10:00,28/01/2015,242.0197214,9,10.5,90.59026069,3,10,1422446400
28/01/2015 11:00,28/01/2015,255.1134101,11.05,10.5,66.67596606,3,11,1422450000
